Var1,Var2,value
UDP0180,UDP0144,0.9
UDP0181,UDP0144,0.5
UDP0182,UDP0144,0.6
UDP0183,UDP0144,0.8
UDP0184,UDP0144,0.7
UDP0185,UDP0144,0.9
UDP0186,UDP0144,0.9
UDP0187,UDP0144,0.7
UDP0188,UDP0144,1
UDP0189,UDP0144,0.8
UDP0190,UDP0144,0.6
UDP0191,UDP0144,0.7
UDP0192,UDP0144,0.8
UDP0001,UDP0145,0.7
UDP0002,UDP0145,0.9
UDP0003,UDP0145,0.9
UDP0004,UDP0145,0.9
UDP0005,UDP0145,0.7
UDP0006,UDP0145,0.7
UDP0007,UDP0145,0.8
UDP0008,UDP0145,0.4
UDP0009,UDP0145,0.8
UDP0010,UDP0145,0.8
UDP0011,UDP0145,0.6
UDP0012,UDP0145,0.9
UDP0013,UDP0145,0.8
UDP0014,UDP0145,0.6
UDP0015,UDP0145,0.6
UDP0016,UDP0145,0.8
UDP0017,UDP0145,0.5
UDP0018,UDP0145,0.7
UDP0019,UDP0145,1
UDP0020,UDP0145,0.8
UDP0021,UDP0145,0.6
UDP0022,UDP0145,0.5
UDP0023,UDP0145,0.8
UDP0024,UDP0145,0.7
UDP0025,UDP0145,0.6
UDP0026,UDP0145,0.8
UDP0027,UDP0145,0.6
UDP0028,UDP0145,1
UDP0029,UDP0145,0.8
UDP0030,UDP0145,0.7
UDP0031,UDP0145,0.8
UDP0032,UDP0145,0.9
UDP0033,UDP0145,0.8
UDP0034,UDP0145,0.8
UDP0035,UDP0145,0.7
UDP0036,UDP0145,0.8
UDP0037,UDP0145,0.4
UDP0038,UDP0145,0.9
UDP0039,UDP0145,0.8
UDP0040,UDP0145,0.4
UDP0041,UDP0145,0.9
UDP0042,UDP0145,0.7
UDP0043,UDP0145,0.6
UDP0044,UDP0145,0.8
UDP0045,UDP0145,0.7
UDP0046,UDP0145,1
UDP0047,UDP0145,0.9
UDP0048,UDP0145,0.8
UDP0049,UDP0145,0.5
UDP0050,UDP0145,0.9
UDP0051,UDP0145,0.6
UDP0052,UDP0145,0.8
UDP0053,UDP0145,0.8
UDP0054,UDP0145,0.8
UDP0055,UDP0145,1
UDP0056,UDP0145,0.7
UDP0057,UDP0145,0.8
UDP0058,UDP0145,0.8
UDP0059,UDP0145,0.7
UDP0060,UDP0145,0.6
UDP0061,UDP0145,0.8
UDP0062,UDP0145,0.7
UDP0063,UDP0145,0.7
UDP0064,UDP0145,0.7
UDP0065,UDP0145,0.5
UDP0066,UDP0145,0.9
UDP0067,UDP0145,0.8
UDP0068,UDP0145,0.8
UDP0069,UDP0145,0.8
UDP0070,UDP0145,1
UDP0071,UDP0145,0.6
UDP0072,UDP0145,0.8
UDP0073,UDP0145,0.6
UDP0074,UDP0145,0.8
UDP0075,UDP0145,0.8
UDP0076,UDP0145,0.8
UDP0077,UDP0145,0.4
UDP0078,UDP0145,0.5
UDP0079,UDP0145,0.8
UDP0080,UDP0145,0.9
UDP0081,UDP0145,0.7
UDP0082,UDP0145,0.8
UDP0083,UDP0145,0.5
UDP0084,UDP0145,0.6
UDP0085,UDP0145,0.8
UDP0086,UDP0145,0.5
UDP0087,UDP0145,0.9
UDP0088,UDP0145,0.8
UDP0089,UDP0145,0.8
UDP0090,UDP0145,0.7
UDP0091,UDP0145,0.4
UDP0092,UDP0145,0.9
UDP0093,UDP0145,0.8
UDP0094,UDP0145,0.8
UDP0095,UDP0145,0.8
UDP0096,UDP0145,0.8
UDP0097,UDP0145,0.9
UDP0098,UDP0145,0.8
UDP0099,UDP0145,0.6
UDP0100,UDP0145,0.8
UDP0101,UDP0145,1
UDP0102,UDP0145,0.9
UDP0103,UDP0145,0.7
UDP0104,UDP0145,0.9
UDP0105,UDP0145,0.8
UDP0106,UDP0145,0.7
UDP0107,UDP0145,0.9
UDP0108,UDP0145,0.8
UDP0109,UDP0145,0.9
UDP0110,UDP0145,0.7
UDP0111,UDP0145,0.8
UDP0112,UDP0145,0.8
UDP0113,UDP0145,0.9
UDP0114,UDP0145,0.5
UDP0115,UDP0145,0.8
UDP0116,UDP0145,0.8
UDP0117,UDP0145,1
UDP0118,UDP0145,0.7
UDP0119,UDP0145,0.8
UDP0120,UDP0145,0.6
UDP0121,UDP0145,0.8
UDP0122,UDP0145,0.6
UDP0123,UDP0145,0.7
UDP0124,UDP0145,0.7
UDP0125,UDP0145,0.9
UDP0126,UDP0145,0.9
UDP0127,UDP0145,0.6
UDP0128,UDP0145,0.9
UDP0129,UDP0145,0.6
UDP0130,UDP0145,0.9
UDP0131,UDP0145,0.6
UDP0132,UDP0145,0.8
UDP0133,UDP0145,0.5
UDP0134,UDP0145,0.8
UDP0135,UDP0145,0.8
UDP0136,UDP0145,0.8
UDP0137,UDP0145,0.8
UDP0138,UDP0145,0.9
UDP0139,UDP0145,0.8
UDP0140,UDP0145,0.7
UDP0141,UDP0145,0.4
UDP0142,UDP0145,0.9
UDP0143,UDP0145,0.7
UDP0144,UDP0145,0.8
UDP0145,UDP0145,0
UDP0146,UDP0145,1
UDP0147,UDP0145,1
UDP0148,UDP0145,0.9
UDP0149,UDP0145,0.6
UDP0150,UDP0145,0.7
UDP0151,UDP0145,0.7
UDP0152,UDP0145,0.6
UDP0153,UDP0145,0.9
UDP0154,UDP0145,0.8
UDP0155,UDP0145,0.8
UDP0156,UDP0145,0.9
UDP0157,UDP0145,0.5
UDP0158,UDP0145,0.8
UDP0159,UDP0145,0.8
UDP0160,UDP0145,0.8
UDP0161,UDP0145,0.7
UDP0162,UDP0145,0.8
UDP0163,UDP0145,0.7
UDP0164,UDP0145,0.8
UDP0165,UDP0145,0.8
UDP0166,UDP0145,0.7
UDP0167,UDP0145,0.9
UDP0168,UDP0145,0.4
UDP0169,UDP0145,1
UDP0170,UDP0145,1
UDP0171,UDP0145,0.8
UDP0172,UDP0145,0.8
UDP0173,UDP0145,0.7
UDP0174,UDP0145,0.5
UDP0175,UDP0145,0.9
UDP0176,UDP0145,0.7
UDP0177,UDP0145,0.8
UDP0178,UDP0145,0.5
UDP0179,UDP0145,0.5
UDP0180,UDP0145,0.8
UDP0181,UDP0145,0.6
UDP0182,UDP0145,0.6
UDP0183,UDP0145,0.8
UDP0184,UDP0145,0.8
UDP0185,UDP0145,0.8
UDP0186,UDP0145,0.8
UDP0187,UDP0145,0.8
UDP0188,UDP0145,0.5
UDP0189,UDP0145,0.6
UDP0190,UDP0145,0.7
UDP0191,UDP0145,0.6
UDP0192,UDP0145,0.8
UDP0001,UDP0146,0.9
UDP0002,UDP0146,0.7
UDP0003,UDP0146,0.5
UDP0004,UDP0146,0.9
UDP0005,UDP0146,0.7
UDP0006,UDP0146,0.7
UDP0007,UDP0146,0.8
UDP0008,UDP0146,1
UDP0009,UDP0146,0.8
UDP0010,UDP0146,0.8
UDP0011,UDP0146,0.8
UDP0012,UDP0146,0.9
UDP0013,UDP0146,0.6
UDP0014,UDP0146,1
UDP0015,UDP0146,0.8
UDP0016,UDP0146,0.8
UDP0017,UDP0146,0.7
UDP0018,UDP0146,0.5
UDP0019,UDP0146,0.9
UDP0020,UDP0146,0.8
UDP0021,UDP0146,0.8
UDP0022,UDP0146,0.7
UDP0023,UDP0146,0.8
UDP0024,UDP0146,0.7
UDP0025,UDP0146,0.8
UDP0026,UDP0146,0.6
UDP0027,UDP0146,1
UDP0028,UDP0146,0.6
UDP0029,UDP0146,0.8
UDP0030,UDP0146,0.9
UDP0031,UDP0146,0.9
UDP0032,UDP0146,0.8
UDP0033,UDP0146,0.8
UDP0034,UDP0146,0.8
UDP0035,UDP0146,0.7
UDP0036,UDP0146,0.6
UDP0037,UDP0146,0.8
UDP0038,UDP0146,0.9
UDP0039,UDP0146,0.8
UDP0040,UDP0146,1
UDP0041,UDP0146,0.7
UDP0042,UDP0146,0.9
UDP0043,UDP0146,0.9
UDP0044,UDP0146,0.8
UDP0045,UDP0146,0.7
UDP0046,UDP0146,0.6
UDP0047,UDP0146,0.7
UDP0048,UDP0146,0.6
UDP0049,UDP0146,0.9
UDP0050,UDP0146,0.5
UDP0051,UDP0146,0.7
UDP0052,UDP0146,0.6
UDP0053,UDP0146,0.8
UDP0054,UDP0146,0.8
UDP0055,UDP0146,0.4
UDP0056,UDP0146,0.9
UDP0057,UDP0146,0.8
UDP0058,UDP0146,0.8
UDP0059,UDP0146,0.9
UDP0060,UDP0146,1
UDP0061,UDP0146,0.8
UDP0062,UDP0146,0.7
UDP0063,UDP0146,0.9
UDP0064,UDP0146,0.6
UDP0065,UDP0146,0.8
UDP0066,UDP0146,0.9
UDP0067,UDP0146,0.7
UDP0068,UDP0146,0.6
UDP0069,UDP0146,0.4
UDP0070,UDP0146,0.8
UDP0071,UDP0146,0.8
UDP0072,UDP0146,1
UDP0073,UDP0146,0.8
UDP0074,UDP0146,0.6
UDP0075,UDP0146,0.5
UDP0076,UDP0146,0.8
UDP0077,UDP0146,0.8
UDP0078,UDP0146,0.9
UDP0079,UDP0146,0.8
UDP0080,UDP0146,0.7
UDP0081,UDP0146,0.6
UDP0082,UDP0146,0.8
UDP0083,UDP0146,0.9
UDP0084,UDP0146,0.8
UDP0085,UDP0146,0.8
UDP0086,UDP0146,1
UDP0087,UDP0146,0.7
UDP0088,UDP0146,0.8
UDP0089,UDP0146,0.6
UDP0090,UDP0146,0.9
UDP0091,UDP0146,1
UDP0092,UDP0146,0.9
UDP0093,UDP0146,1
UDP0094,UDP0146,0.8
UDP0095,UDP0146,0.8
UDP0096,UDP0146,0.9
UDP0097,UDP0146,0.7
UDP0098,UDP0146,0.6
UDP0099,UDP0146,0.8
UDP0100,UDP0146,0.8
UDP0101,UDP0146,0.6
UDP0102,UDP0146,0.9
UDP0103,UDP0146,0.7
UDP0104,UDP0146,0.9
UDP0105,UDP0146,0.8
UDP0106,UDP0146,0.7
UDP0107,UDP0146,0.5
UDP0108,UDP0146,0.6
UDP0109,UDP0146,0.5
UDP0110,UDP0146,0.9
UDP0111,UDP0146,0.6
UDP0112,UDP0146,0.8
UDP0113,UDP0146,0.9
UDP0114,UDP0146,0.9
UDP0115,UDP0146,0.8
UDP0116,UDP0146,0.6
UDP0117,UDP0146,0.8
UDP0118,UDP0146,0.9
UDP0119,UDP0146,0.4
UDP0120,UDP0146,0.8
UDP0121,UDP0146,0.8
UDP0122,UDP0146,0.8
UDP0123,UDP0146,0.7
UDP0124,UDP0146,0.7
UDP0125,UDP0146,0.9
UDP0126,UDP0146,0.5
UDP0127,UDP0146,0.8
UDP0128,UDP0146,0.7
UDP0129,UDP0146,0.8
UDP0130,UDP0146,0.7
UDP0131,UDP0146,0.8
UDP0132,UDP0146,0.8
UDP0133,UDP0146,0.9
UDP0134,UDP0146,0.6
UDP0135,UDP0146,0.8
UDP0136,UDP0146,0.6
UDP0137,UDP0146,0.8
UDP0138,UDP0146,0.5
UDP0139,UDP0146,0.8
UDP0140,UDP0146,0.7
UDP0141,UDP0146,0.8
UDP0142,UDP0146,0.7
UDP0143,UDP0146,0.9
UDP0144,UDP0146,0.8
UDP0145,UDP0146,1
UDP0146,UDP0146,0
UDP0147,UDP0146,0.8
UDP0148,UDP0146,0.7
UDP0149,UDP0146,0.8
UDP0150,UDP0146,0.7
UDP0151,UDP0146,0.9
UDP0152,UDP0146,0.4
UDP0153,UDP0146,0.7
UDP0154,UDP0146,0.6
UDP0155,UDP0146,0.8
UDP0156,UDP0146,0.9
UDP0157,UDP0146,0.9
UDP0158,UDP0146,0.4
UDP0159,UDP0146,0.8
UDP0160,UDP0146,0.8
UDP0161,UDP0146,0.7
UDP0162,UDP0146,0.8
UDP0163,UDP0146,0.7
UDP0164,UDP0146,0.8
UDP0165,UDP0146,0.8
UDP0166,UDP0146,0.7
UDP0167,UDP0146,0.7
UDP0168,UDP0146,0.6
UDP0169,UDP0146,1
UDP0170,UDP0146,1
UDP0171,UDP0146,0.8
UDP0172,UDP0146,0.8
UDP0173,UDP0146,0.7
UDP0174,UDP0146,0.9
UDP0175,UDP0146,0.9
UDP0176,UDP0146,0.7
UDP0177,UDP0146,0.6
UDP0178,UDP0146,0.9
UDP0179,UDP0146,0.9
UDP0180,UDP0146,0.6
UDP0181,UDP0146,0.8
UDP0182,UDP0146,1
UDP0183,UDP0146,0.8
UDP0184,UDP0146,0.8
UDP0185,UDP0146,0.8
UDP0186,UDP0146,0.8
UDP0187,UDP0146,0.6
UDP0188,UDP0146,0.7
UDP0189,UDP0146,0.8
UDP0190,UDP0146,0.5
UDP0191,UDP0146,0.8
UDP0192,UDP0146,0.8
UDP0001,UDP0147,0.9
UDP0002,UDP0147,0.5
UDP0003,UDP0147,0.7
UDP0004,UDP0147,0.9
UDP0005,UDP0147,0.7
UDP0006,UDP0147,0.7
UDP0007,UDP0147,0.7
UDP0008,UDP0147,0.9
UDP0009,UDP0147,0.8
UDP0010,UDP0147,0.8
UDP0011,UDP0147,0.5
UDP0012,UDP0147,0.8
UDP0013,UDP0147,0.6
UDP0014,UDP0147,1
UDP0015,UDP0147,0.8
UDP0016,UDP0147,0.6
UDP0017,UDP0147,0.8
UDP0018,UDP0147,0.8
UDP0019,UDP0147,0.7
UDP0020,UDP0147,0.8
UDP0021,UDP0147,0.7
UDP0022,UDP0147,0.7
UDP0023,UDP0147,0.6
UDP0024,UDP0147,0.7
UDP0025,UDP0147,0.8
UDP0026,UDP0147,0.8
UDP0027,UDP0147,0.9
UDP0028,UDP0147,0.8
UDP0029,UDP0147,0.7
UDP0030,UDP0147,0.8
UDP0031,UDP0147,0.7
UDP0032,UDP0147,0.6
UDP0033,UDP0147,0.8
UDP0034,UDP0147,0.6
UDP0035,UDP0147,0.9
UDP0036,UDP0147,0.4
UDP0037,UDP0147,0.9
UDP0038,UDP0147,0.9
UDP0039,UDP0147,0.8
UDP0040,UDP0147,0.7
UDP0041,UDP0147,0.7
UDP0042,UDP0147,0.9
UDP0043,UDP0147,0.7
UDP0044,UDP0147,0.8
UDP0045,UDP0147,0.7
UDP0046,UDP0147,0.4
UDP0047,UDP0147,0.7
UDP0048,UDP0147,0.7
UDP0049,UDP0147,0.8
UDP0050,UDP0147,0.8
UDP0051,UDP0147,0.6
UDP0052,UDP0147,0.8
UDP0053,UDP0147,0.7
UDP0054,UDP0147,0.7
UDP0055,UDP0147,0.7
UDP0056,UDP0147,0.8
UDP0057,UDP0147,0.4
UDP0058,UDP0147,1
UDP0059,UDP0147,0.6
UDP0060,UDP0147,0.9
UDP0061,UDP0147,0.6
UDP0062,UDP0147,0.6
UDP0063,UDP0147,0.8
UDP0064,UDP0147,0.8
UDP0065,UDP0147,0.8
UDP0066,UDP0147,0.9
UDP0067,UDP0147,0.7
UDP0068,UDP0147,0.9
UDP0069,UDP0147,0.8
UDP0070,UDP0147,0.8
UDP0071,UDP0147,0.8
UDP0072,UDP0147,0.7
UDP0073,UDP0147,0.9
UDP0074,UDP0147,0.9
UDP0075,UDP0147,0.8
UDP0076,UDP0147,0.7
UDP0077,UDP0147,0.8
UDP0078,UDP0147,0.9
UDP0079,UDP0147,0.4
UDP0080,UDP0147,0.9
UDP0081,UDP0147,0.9
UDP0082,UDP0147,0.6
UDP0083,UDP0147,0.8
UDP0084,UDP0147,0.8
UDP0085,UDP0147,0.4
UDP0086,UDP0147,0.8
UDP0087,UDP0147,0.6
UDP0088,UDP0147,0.8
UDP0089,UDP0147,1
UDP0090,UDP0147,0.7
UDP0091,UDP0147,0.9
UDP0092,UDP0147,0.5
UDP0093,UDP0147,0.6
UDP0094,UDP0147,0.6
UDP0095,UDP0147,0.6
UDP0096,UDP0147,0.8
UDP0097,UDP0147,1
UDP0098,UDP0147,0.7
UDP0099,UDP0147,0.8
UDP0100,UDP0147,0.7
UDP0101,UDP0147,0.6
UDP0102,UDP0147,0.6
UDP0103,UDP0147,0.7
UDP0104,UDP0147,0.7
UDP0105,UDP0147,0.9
UDP0106,UDP0147,0.8
UDP0107,UDP0147,0.7
UDP0108,UDP0147,0.7
UDP0109,UDP0147,0.7
UDP0110,UDP0147,0.8
UDP0111,UDP0147,0.8
UDP0112,UDP0147,0.7
UDP0113,UDP0147,0.7
UDP0114,UDP0147,0.8
UDP0115,UDP0147,0.6
UDP0116,UDP0147,0.8
UDP0117,UDP0147,0.5
UDP0118,UDP0147,0.6
UDP0119,UDP0147,0.7
UDP0120,UDP0147,0.8
UDP0121,UDP0147,0.6
UDP0122,UDP0147,0.8
UDP0123,UDP0147,0.9
UDP0124,UDP0147,0.9
UDP0125,UDP0147,0.7
UDP0126,UDP0147,0.7
UDP0127,UDP0147,0.6
UDP0128,UDP0147,0.9
UDP0129,UDP0147,0.8
UDP0130,UDP0147,0.7
UDP0131,UDP0147,0.8
UDP0132,UDP0147,0.5
UDP0133,UDP0147,0.9
UDP0134,UDP0147,0.7
UDP0135,UDP0147,0.7
UDP0136,UDP0147,0.7
UDP0137,UDP0147,0.4
UDP0138,UDP0147,0.9
UDP0139,UDP0147,0.6
UDP0140,UDP0147,0.9
UDP0141,UDP0147,0.9
UDP0142,UDP0147,0.7
UDP0143,UDP0147,0.9
UDP0144,UDP0147,0.7
UDP0145,UDP0147,1
UDP0146,UDP0147,0.8
UDP0147,UDP0147,0
UDP0148,UDP0147,0.7
UDP0149,UDP0147,0.9
UDP0150,UDP0147,0.8
UDP0151,UDP0147,0.7
UDP0152,UDP0147,0.8
UDP0153,UDP0147,0.7
UDP0154,UDP0147,0.9
UDP0155,UDP0147,0.9
UDP0156,UDP0147,0.6
UDP0157,UDP0147,1
UDP0158,UDP0147,0.7
UDP0159,UDP0147,0.7
UDP0160,UDP0147,0.9
UDP0161,UDP0147,0.6
UDP0162,UDP0147,0.9
UDP0163,UDP0147,0.6
UDP0164,UDP0147,0.8
UDP0165,UDP0147,0.8
UDP0166,UDP0147,0.8
UDP0167,UDP0147,0.8
UDP0168,UDP0147,0.8
UDP0169,UDP0147,0.5
UDP0170,UDP0147,0.7
UDP0171,UDP0147,0.8
UDP0172,UDP0147,0.7
UDP0173,UDP0147,0.8
UDP0174,UDP0147,0.6
UDP0175,UDP0147,0.9
UDP0176,UDP0147,0.7
UDP0177,UDP0147,0.8
UDP0178,UDP0147,0.9
UDP0179,UDP0147,1
UDP0180,UDP0147,0.6
UDP0181,UDP0147,0.8
UDP0182,UDP0147,0.7
UDP0183,UDP0147,0.8
UDP0184,UDP0147,0.8
UDP0185,UDP0147,0.4
UDP0186,UDP0147,1
UDP0187,UDP0147,0.8
UDP0188,UDP0147,0.8
UDP0189,UDP0147,0.7
UDP0190,UDP0147,0.8
UDP0191,UDP0147,0.7
UDP0192,UDP0147,0.7
UDP0001,UDP0148,0.7
UDP0002,UDP0148,0.9
UDP0003,UDP0148,0.5
UDP0004,UDP0148,0.7
UDP0005,UDP0148,0.8
UDP0006,UDP0148,1
UDP0007,UDP0148,0.8
UDP0008,UDP0148,0.9
UDP0009,UDP0148,0.6
UDP0010,UDP0148,0.8
UDP0011,UDP0148,0.5
UDP0012,UDP0148,0.8
UDP0013,UDP0148,0.7
UDP0014,UDP0148,0.9
UDP0015,UDP0148,0.7
UDP0016,UDP0148,0.8
UDP0017,UDP0148,0.8
UDP0018,UDP0148,0.8
UDP0019,UDP0148,0.5
UDP0020,UDP0148,0.9
UDP0021,UDP0148,0.8
UDP0022,UDP0148,0.9
UDP0023,UDP0148,0.6
UDP0024,UDP0148,0.7
UDP0025,UDP0148,0.6
UDP0026,UDP0148,0.8
UDP0027,UDP0148,1
UDP0028,UDP0148,0.7
UDP0029,UDP0148,0.8
UDP0030,UDP0148,0.7
UDP0031,UDP0148,0.9
UDP0032,UDP0148,0.8
UDP0033,UDP0148,0.9
UDP0034,UDP0148,0.7
UDP0035,UDP0148,1
UDP0036,UDP0148,0.8
UDP0037,UDP0148,0.8
UDP0038,UDP0148,0.5
UDP0039,UDP0148,0.8
UDP0040,UDP0148,0.9
UDP0041,UDP0148,0.6
UDP0042,UDP0148,1
UDP0043,UDP0148,0.7
UDP0044,UDP0148,0.6
UDP0045,UDP0148,0.8
UDP0046,UDP0148,0.8
UDP0047,UDP0148,0.9
UDP0048,UDP0148,0.7
UDP0049,UDP0148,0.8
UDP0050,UDP0148,0.8
UDP0051,UDP0148,0.8
UDP0052,UDP0148,0.7
UDP0053,UDP0148,0.7
UDP0054,UDP0148,0.9
UDP0055,UDP0148,0.6
UDP0056,UDP0148,0.8
UDP0057,UDP0148,0.7
UDP0058,UDP0148,0.7
UDP0059,UDP0148,0.7
UDP0060,UDP0148,0.7
UDP0061,UDP0148,0.6
UDP0062,UDP0148,0.8
UDP0063,UDP0148,1
UDP0064,UDP0148,0.6
UDP0065,UDP0148,0.7
UDP0066,UDP0148,0.8
UDP0067,UDP0148,0.9
UDP0068,UDP0148,0.6
UDP0069,UDP0148,0.6
UDP0070,UDP0148,0.9
UDP0071,UDP0148,0.9
UDP0072,UDP0148,0.6
UDP0073,UDP0148,0.7
UDP0074,UDP0148,0.9
UDP0075,UDP0148,0.6
UDP0076,UDP0148,0.5
UDP0077,UDP0148,0.5
UDP0078,UDP0148,0.8
UDP0079,UDP0148,0.7
UDP0080,UDP0148,0.8
UDP0081,UDP0148,0.8
UDP0082,UDP0148,0.6
UDP0083,UDP0148,0.8
UDP0084,UDP0148,0.6
UDP0085,UDP0148,0.7
UDP0086,UDP0148,0.8
UDP0087,UDP0148,0.6
UDP0088,UDP0148,1
UDP0089,UDP0148,0.6
UDP0090,UDP0148,0.7
UDP0091,UDP0148,0.8
UDP0092,UDP0148,0.6
UDP0093,UDP0148,0.6
UDP0094,UDP0148,0.6
UDP0095,UDP0148,1
UDP0096,UDP0148,0.7
UDP0097,UDP0148,0.6
UDP0098,UDP0148,0.7
UDP0099,UDP0148,0.7
UDP0100,UDP0148,0.9
UDP0101,UDP0148,0.7
UDP0102,UDP0148,0.8
UDP0103,UDP0148,0.6
UDP0104,UDP0148,0.7
UDP0105,UDP0148,0.7
UDP0106,UDP0148,0.6
UDP0107,UDP0148,0.7
UDP0108,UDP0148,0.8
UDP0109,UDP0148,0.7
UDP0110,UDP0148,1
UDP0111,UDP0148,0.8
UDP0112,UDP0148,0.7
UDP0113,UDP0148,0.8
UDP0114,UDP0148,0.8
UDP0115,UDP0148,0.7
UDP0116,UDP0148,0.7
UDP0117,UDP0148,0.6
UDP0118,UDP0148,0.7
UDP0119,UDP0148,0.8
UDP0120,UDP0148,0.9
UDP0121,UDP0148,1
UDP0122,UDP0148,0.8
UDP0123,UDP0148,0.8
UDP0124,UDP0148,0.5
UDP0125,UDP0148,0.8
UDP0126,UDP0148,0.8
UDP0127,UDP0148,0.7
UDP0128,UDP0148,0.7
UDP0129,UDP0148,0.7
UDP0130,UDP0148,0.9
UDP0131,UDP0148,0.7
UDP0132,UDP0148,0.9
UDP0133,UDP0148,0.9
UDP0134,UDP0148,0.6
UDP0135,UDP0148,0.6
UDP0136,UDP0148,0.6
UDP0137,UDP0148,0.6
UDP0138,UDP0148,0.9
UDP0139,UDP0148,0.8
UDP0140,UDP0148,0.8
UDP0141,UDP0148,0.8
UDP0142,UDP0148,0.6
UDP0143,UDP0148,0.8
UDP0144,UDP0148,0.6
UDP0145,UDP0148,0.9
UDP0146,UDP0148,0.7
UDP0147,UDP0148,0.7
UDP0148,UDP0148,0
UDP0149,UDP0148,0.8
UDP0150,UDP0148,0.5
UDP0151,UDP0148,0.7
UDP0152,UDP0148,0.8
UDP0153,UDP0148,0.5
UDP0154,UDP0148,0.7
UDP0155,UDP0148,0.9
UDP0156,UDP0148,0.8
UDP0157,UDP0148,0.7
UDP0158,UDP0148,0.8
UDP0159,UDP0148,0.5
UDP0160,UDP0148,0.9
UDP0161,UDP0148,0.8
UDP0162,UDP0148,0.9
UDP0163,UDP0148,0.7
UDP0164,UDP0148,0.7
UDP0165,UDP0148,0.8
UDP0166,UDP0148,0.8
UDP0167,UDP0148,0.8
UDP0168,UDP0148,0.9
UDP0169,UDP0148,0.7
UDP0170,UDP0148,0.7
UDP0171,UDP0148,0.6
UDP0172,UDP0148,0.5
UDP0173,UDP0148,0.9
UDP0174,UDP0148,0.9
UDP0175,UDP0148,0.7
UDP0176,UDP0148,0.6
UDP0177,UDP0148,0.9
UDP0178,UDP0148,0.6
UDP0179,UDP0148,0.8
UDP0180,UDP0148,0.6
UDP0181,UDP0148,0.9
UDP0182,UDP0148,0.9
UDP0183,UDP0148,0.9
UDP0184,UDP0148,0.7
UDP0185,UDP0148,0.7
UDP0186,UDP0148,0.9
UDP0187,UDP0148,0.8
UDP0188,UDP0148,1
UDP0189,UDP0148,0.8
UDP0190,UDP0148,0.6
UDP0191,UDP0148,0.6
UDP0192,UDP0148,0.5
UDP0001,UDP0149,0.8
UDP0002,UDP0149,0.6
UDP0003,UDP0149,0.7
UDP0004,UDP0149,0.6
UDP0005,UDP0149,0.8
UDP0006,UDP0149,0.8
UDP0007,UDP0149,0.9
UDP0008,UDP0149,0.6
UDP0009,UDP0149,0.5
UDP0010,UDP0149,0.9
UDP0011,UDP0149,0.7
UDP0012,UDP0149,0.5
UDP0013,UDP0149,0.8
UDP0014,UDP0149,0.5
UDP0015,UDP0149,0.8
UDP0016,UDP0149,0.9
UDP0017,UDP0149,0.5
UDP0018,UDP0149,0.9
UDP0019,UDP0149,0.7
UDP0020,UDP0149,0.7
UDP0021,UDP0149,0.6
UDP0022,UDP0149,0.6
UDP0023,UDP0149,0.7
UDP0024,UDP0149,0.8
UDP0025,UDP0149,0.7
UDP0026,UDP0149,0.5
UDP0027,UDP0149,0.8
UDP0028,UDP0149,0.7
UDP0029,UDP0149,0.7
UDP0030,UDP0149,0.8
UDP0031,UDP0149,0.8
UDP0032,UDP0149,0.9
UDP0033,UDP0149,0.8
UDP0034,UDP0149,0.8
UDP0035,UDP0149,0.8
UDP0036,UDP0149,1
UDP0037,UDP0149,0.7
UDP0038,UDP0149,0.8
UDP0039,UDP0149,0.6
UDP0040,UDP0149,0.7
UDP0041,UDP0149,0.6
UDP0042,UDP0149,0.8
UDP0043,UDP0149,0.7
UDP0044,UDP0149,0.9
UDP0045,UDP0149,0.7
UDP0046,UDP0149,0.8
UDP0047,UDP0149,0.7
UDP0048,UDP0149,0.6
UDP0049,UDP0149,0.6
UDP0050,UDP0149,0.6
UDP0051,UDP0149,0.9
UDP0052,UDP0149,0.7
UDP0053,UDP0149,0.6
UDP0054,UDP0149,0.6
UDP0055,UDP0149,0.9
UDP0056,UDP0149,0.7
UDP0057,UDP0149,0.8
UDP0058,UDP0149,0.8
UDP0059,UDP0149,0.8
UDP0060,UDP0149,0.6
UDP0061,UDP0149,1
UDP0062,UDP0149,0.6
UDP0063,UDP0149,0.7
UDP0064,UDP0149,0.7
UDP0065,UDP0149,0.5
UDP0066,UDP0149,0.9
UDP0067,UDP0149,0.9
UDP0068,UDP0149,0.8
UDP0069,UDP0149,0.8
UDP0070,UDP0149,0.7
UDP0071,UDP0149,0.8
UDP0072,UDP0149,0.9
UDP0073,UDP0149,0.5
UDP0074,UDP0149,0.9
UDP0075,UDP0149,0.9
UDP0076,UDP0149,0.7
UDP0077,UDP0149,0.8
UDP0078,UDP0149,0.7
UDP0079,UDP0149,1
UDP0080,UDP0149,0.8
UDP0081,UDP0149,0.8
UDP0082,UDP0149,0.8
UDP0083,UDP0149,0.6
UDP0084,UDP0149,0.7
UDP0085,UDP0149,0.8
UDP0086,UDP0149,1
UDP0087,UDP0149,0.8
UDP0088,UDP0149,0.8
UDP0089,UDP0149,0.7
UDP0090,UDP0149,0.7
UDP0091,UDP0149,0.9
UDP0092,UDP0149,0.5
UDP0093,UDP0149,0.7
UDP0094,UDP0149,0.9
UDP0095,UDP0149,0.7
UDP0096,UDP0149,0.8
UDP0097,UDP0149,0.9
UDP0098,UDP0149,0.7
UDP0099,UDP0149,0.9
